date,date_day,order_cnt,amount,pay_amount,discountAmount,refuelLiters,进站加油车量（汽油）,进站加油车量（柴油）,进站率（汽油）,进站率（柴油）,站前车流量（汽油）,站前车流量（柴油）,path,text_day,text_night,high,low,wc_day,wd_day,wc_night,wd_night,week,holidays,60000361_price,60000361_price_other,60000361_order_cnt,60000361_refuelLiters,60000361_amount,60033428_price,60033428_price_other,60033428_order_cnt,60033428_refuelLiters,60033428_amount,60000359_price,60000359_price_other,60000359_order_cnt,60000359_refuelLiters,60000359_amount,60000304_price,60000304_price_other,60000304_order_cnt,60000304_refuelLiters,60000304_amount,60000305_price,60000305_price_other,60000305_order_cnt,60000305_refuelLiters,60000305_amount,60000312_price,60000312_price_other,60000312_order_cnt,60000312_refuelLiters,60000312_amount,60000313_price,60000313_price_other,60000313_order_cnt,60000313_refuelLiters,60000313_amount,60000317_price,60000317_price_other,60000317_order_cnt,60000317_refuelLiters,60000317_amount
2023/7/23,2023/7/23,274,135380.55,135380.55,0,18647.74,142,26,2.6,3.86,5452,674,"扬州,扬州市,江苏省,中国",雾,晴,33,26,<3级,西风,<3级,西南风,星期日,,,,0,,,7.29,[],25,2367.82,17261.06,7.29,"[5.07, 6.45, 7.29]",47,10642.82,77585.55,,,0,,,7.63,"[5.49, 7.23, 7.33, 7.63]",133,3508.66,26771.43,,,0,,,8.12,"[5.84, 7.37, 7.72, 8.12]",45,1523.64,12371.61,,,0,,
2023/7/24,2023/7/24,339,201146.56,201146.56,0,27671.38,155,24,2.8,2.67,5535,897,"扬州,扬州市,江苏省,中国",晴,阴,34,27,<3级,南风,<3级,东南风,星期一,,,,0,,,7.29,[],37,3198.24,23314.73,7.29,"[5.07, 6.45, 7.29]",73,18032.34,131455.13,,,0,,,7.63,"[5.49, 7.23, 7.33, 7.63]",157,4166.15,31787.97,,,0,,,8.12,"[5.84, 7.37, 7.72, 8.12]",44,1607.8,13055.14,,,0,,
2023/7/25,2023/7/25,277,216650.05,216650.05,0,29954.2,121,28,2.22,2.93,5462,955,"扬州,扬州市,江苏省,中国",中雨,阴,34,26,<3级,东南风,<3级,东南风,星期二,,,,0,,,7.29,[],32,3414.38,24890.58,7.29,"[5.07, 6.45, 7.29]",52,21031.36,153318.17,,,0,,,7.63,"[5.49, 7.23, 7.33, 7.63]",127,3077.25,23479.6,,,0,,,8.12,"[5.84, 7.37, 7.72, 8.12]",38,1609.99,13073.03,,,0,,
2023/7/26,2023/7/26,359,186836.26,186836.26,0,25653.49,180,24,3.25,2.61,5541,921,"扬州,扬州市,江苏省,中国",阴,小雨,33,26,3~4级,东风,<3级,东南风,星期三,,,,0,,,7.29,[],39,4474.44,32618.2,7.29,"[5.07, 6.45, 7.29]",52,13772.82,100403.49,,,0,,,7.63,"[5.49, 7.23, 7.33, 7.63]",168,4090.64,31211.82,,,0,,,8.12,"[5.84, 7.62, 7.72, 8.12]",67,2573.44,20896,,,0,,
2023/7/27,2023/7/27,283,183694.35,183694.35,0,24882.47,138,26,2.63,2.83,5248,919,"扬州,扬州市,江苏省,中国",小雨,小雨,33,26,3~4级,东南风,4~5级,东风,星期四,,,,0,,,7.51,[],23,2203.29,16546.07,7.51,"[5.07, 6.66, 7.51]",54,17150.5,128799.59,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",128,3155.4,24769.04,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",39,1342.35,11208.71,,,0,,
2023/7/28,2023/7/28,262,173926.37,173926.37,0,23268.04,151,27,2.25,2.58,6720,1046,"扬州,扬州市,江苏省,中国",小雨,小雨,32,27,3~4级,东南风,3~4级,东南风,星期五,,,,0,,,7.51,[],23,2065.83,15514.13,7.51,"[5.07, 6.66, 7.51]",47,15416.52,115777.37,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",122,3423.52,26879.31,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",42,1706.23,14247.06,,,0,,
2023/7/29,2023/7/29,276,82643.16,82643.16,0,11149.19,162,23,2.62,2.67,6193,863,"扬州,扬州市,江苏省,中国",小雨,小雨,31,27,3~4级,东南风,<3级,东南风,星期六,,,,0,,,7.51,[],28,3031.6,22766.75,7.51,"[5.07, 6.66, 7.51]",28,2049.35,15390.31,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",152,3785.19,29712.38,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",40,1574,13143.07,,,0,,
2023/7/30,2023/7/30,252,63864.83,63864.83,0,8533.2,161,16,2.05,1.94,7855,824,"扬州,扬州市,江苏省,中国",中雨,阴,32,27,3~4级,南风,<3级,东南风,星期日,,,,0,,,7.51,[],16,1063.83,7988.87,7.51,"[5.07, 6.66, 7.51]",19,1298.98,9755.2,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",156,4250.59,33366,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",38,1378.4,11509.63,,,0,,
2023/7/31,2023/7/31,299,124066.57,124066.57,0,16648.74,152,26,2.31,2.54,6583,1025,"扬州,扬州市,江苏省,中国",多云,多云,34,25,3~4级,东南风,<3级,东风,星期一,,,,0,,,7.51,[],25,2804.66,21062.74,7.51,"[5.07, 6.66, 7.51]",43,6991.01,52501.9,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",158,4285.32,33638.68,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",46,1811.17,15123.29,,,0,,
2023/8/1,2023/8/1,245,93810.85,93810.85,0,12464.15,170,20,2.71,2.13,6280,936,"扬州,扬州市,江苏省,中国",晴,晴,32,26,3~4级,东南风,<3级,东风,星期二,,,,0,,,7.51,[],21,1850.62,13897.7,7.51,"[5.07, 6.66, 7.51]",35,5288.73,39718.16,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",122,2977.09,23369.24,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",52,1888.63,15769.97,,,0,,
2023/8/2,2023/8/2,284,112887.27,112887.27,0,14981.17,144,22,2.33,2.11,6186,1040,"扬州,扬州市,江苏省,中国",雾,晴,34,26,3~4级,东风,<3级,东风,星期三,,,,0,,,7.51,[],32,2815.6,21144.68,7.51,"[5.07, 6.66, 7.51]",51,6615.74,49683.37,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",143,3520.9,27638.11,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",39,1612.35,13463.09,,,0,,
2023/8/3,2023/8/3,290,152788.94,152788.94,0,20544.6,172,25,2.71,2.37,6336,1056,"扬州,扬州市,江苏省,中国",阴,晴,34,26,<3级,东南风,<3级,东风,星期四,,,,0,,,7.51,[],22,2053.95,15424.89,7.51,"[5.07, 6.66, 7.51]",48,12609.43,94696.16,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",143,3080.14,24178.23,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",48,1991.27,16627.23,,,0,,
2023/8/4,2023/8/4,276,114537.7,114537.7,0,15401.9,152,23,2.3,2.27,6612,1013,"扬州,扬州市,江苏省,中国",阴,晴,34,26,<3级,东北风,<3级,东风,星期五,,,,0,,,7.51,[],30,2452.19,18415.51,7.51,"[5.07, 6.66, 7.51]",43,7657.99,57511.11,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",138,3331.62,26152.28,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",37,1314.15,10973.27,,,0,,
2023/8/5,2023/8/5,319,110201.03,110201.03,0,14581.43,182,20,2.85,2.29,6375,872,"扬州,扬州市,江苏省,中国",晴,晴,35,28,<3级,东风,<3级,东南风,星期六,,,,0,,,7.51,[],30,2353.14,17671.61,7.51,"[5.07, 6.66, 7.51]",46,5074.49,38108.62,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",151,3749.04,29429.02,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",70,2836.54,23684.99,,,0,,
2023/8/6,2023/8/6,260,96303.98,96303.98,0,12736.84,154,18,1.95,2.29,7915,786,"扬州,扬州市,江苏省,中国",小雨,小雨,36,27,3~4级,北风,<3级,东北风,星期日,,,,0,,,7.51,[],21,2494.37,18732.51,7.51,"[5.07, 6.66, 7.51]",39,4506.41,33842.62,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",139,3633.72,28523.57,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",46,1714.03,14312.25,,,0,,
2023/8/7,2023/8/7,318,297337.02,297337.02,0,39545.91,164,29,2.66,3.13,6168,926,"扬州,扬州市,江苏省,中国",小雨,晴,31,26,3~4级,东北风,<3级,东北风,星期一,,,,0,,,7.51,[],38,4267.28,32046.89,7.51,"[5.07, 6.66, 7.51]",55,29047.06,218248.29,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",149,3888.01,30519.81,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",50,1840,15363.99,,,0,,
2023/8/8,2023/8/8,341,304772.05,304772.05,0,40664.54,191,23,3.1,2.5,6164,921,"扬州,扬州市,江苏省,中国",多云,多云,30,24,<3级,北风,<3级,北风,星期二,,,,0,,,7.51,[],26,2802.87,21049.38,7.51,"[5.07, 6.66, 7.51]",61,30672.88,230352.9,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",166,4220.35,33128.87,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",56,2217.11,18512.99,,,0,,
2023/8/9,2023/8/9,371,146297.67,146297.67,0,19507.33,189,31,3,3.17,6301,977,"扬州,扬州市,江苏省,中国",雾,多云,32,26,<3级,北风,<3级,北风,星期三,,,,0,,,7.51,[],27,2637.76,19809.39,7.51,"[5.07, 6.66, 7.51]",59,8623.01,64758.31,,,0,,,7.85,"[5.49, 7.45, 7.55, 7.85]",190,5041.62,39575.55,,,0,,,8.35,"[5.84, 7.85, 7.95, 8.35]",65,2443.5,20403.28,,,0,,
2023/8/10,2023/8/10,251,71867.99,71867.99,0,9771.46,163,24,2.65,2.46,6159,977,"扬州,扬州市,江苏省,中国",晴,多云,32,25,<3级,北风,<3级,西北风,星期四,,,,0,,,7.71,[],30,2055.66,15848.22,7.71,"[5.07, 6.98, 7.71]",36,2689.71,20737.37,,,0,,,8.05,"[5.49, 7.65, 7.75, 8.05]",109,2561.24,20619.12,,,0,,,8.56,"[5.84, 8.06, 8.16, 8.56]",38,1436.76,12298.9,,,0,,
2023/8/11,2023/8/11,268,98185.81,98185.81,0,12874.59,188,36,2.94,3.97,6404,907,"扬州,扬州市,江苏省,中国",阴,多云,35,26,<3级,南风,<3级,东南风,星期五,,,,0,,,7.71,[],24,2178.34,16794.54,7.71,"[5.07, 6.98, 7.71]",38,5732.42,44196.41,,,0,,,8.05,"[5.49, 7.65, 7.75, 8.05]",146,3288.49,26473.92,,,0,,,8.56,"[5.84, 8.06, 8.16, 8.56]",35,1097.07,9391.03,,,0,,
2023/8/12,2023/8/12,260,90924.1,90924.1,0,11849.17,186,20,2.97,2.26,6263,886,"扬州,扬州市,江苏省,中国",晴,晴,37,26,<3级,西风,<3级,南风,星期六,,,,0,,,7.71,[],18,2025.85,15619.01,7.71,"[5.07, 6.98, 7.71]",28,3818.67,29441.51,,,0,,,8.05,"[5.49, 7.65, 7.75, 8.05]",136,3289.51,26482.71,,,0,,,8.56,"[5.84, 8.06, 8.16, 8.56]",56,2098.41,17962.57,,,0,,
2023/8/13,2023/8/13,199,59084.3,59084.3,0,7575.27,150,24,2.68,3.4,5591,706,"扬州,扬州市,江苏省,中国",多云,多云,35,28,3~4级,东南风,<3级,东北风,星期日,,,,0,,,7.71,[],20,1463.1,11280.06,7.71,"[5.07, 6.98, 7.71]",21,1905.45,14690.82,,,0,,,8.05,"[5.49, 7.65, 7.75, 8.05]",117,2868.49,23092.71,,,0,,,8.56,"[5.84, 8.06, 8.16, 8.56]",32,1109.1,9493.83,,,0,,
2023/8/14,2023/8/14,262,95133.98,95133.98,0,12734.25,158,20,2.81,2.42,5616,828,"扬州,扬州市,江苏省,中国",小雨,晴,33,25,<3级,北风,<3级,东风,星期一,,,,0,,,7.71,[],29,2733.8,21076.89,7.71,"[5.07, 6.98, 7.71]",28,4229.94,32612.56,,,0,,,8.05,"[5.49, 7.65, 7.75, 8.05]",141,3462.13,27871.54,,,0,,,8.56,"[5.84, 8.06, 8.16, 8.56]",34,1320.1,11300.09,,,0,,
2023/8/15,2023/8/15,274,102267.1,102267.1,0,13379.51,181,30,3.14,3.31,5765,907,"扬州,扬州市,江苏省,中国",晴,晴,34,26,<3级,东北风,<3级,西南风,星期二,,,,0,,,7.71,[],20,1888.59,14560.66,7.71,"[5.07, 6.98, 7.71]",42,5760.57,44413.52,,,0,,,8.05,"[5.49, 7.65, 7.75, 8.05]",146,3785.86,30477.6,,,0,,,8.56,"[5.84, 8.06, 8.16, 8.56]",39,1332.74,11408.44,,,0,,
2023/8/16,2023/8/16,300,117268.03,117268.03,0,15485.86,165,33,2.93,3.64,5634,905,"扬州,扬州市,江苏省,中国",小雨,晴,34,25,<3级,南风,<3级,东北风,星期三,,,,0,,,7.71,[],34,3037.04,23415.28,7.71,"[5.07, 6.98, 7.71]",49,6612.77,50983.57,,,0,,,8.05,"[5.49, 7.65, 7.75, 8.05]",133,3059.38,24629.42,,,0,,,8.56,"[5.84, 8.06, 8.16, 8.56]",46,1893.47,16208.61,,,0,,
2023/8/17,2023/8/17,250,119327.94,119327.94,0,15787.62,156,44,2.82,4.74,5535,928,"扬州,扬州市,江苏省,中国",阴,晴,33,25,3~4级,南风,<3级,东南风,星期四,,,,0,,,7.71,[],22,2533.68,19534.23,7.71,"[5.07, 6.98, 7.71]",40,8012.3,61773.82,,,0,,,8.05,"[5.49, 7.65, 7.75, 8.05]",119,2986.1,24039.33,,,0,,,8.56,"[5.84, 8.06, 8.16, 8.56]",36,1404.63,12023.62,,,0,,
2023/8/18,2023/8/18,324,299004.42,299004.42,0,38833.57,179,36,3.06,4.21,5852,855,"扬州,扬州市,江苏省,中国",多云,晴,33,24,3~4级,南风,<3级,东风,星期五,,,,0,,,7.71,[],31,3387.29,26115.79,7.71,"[5.07, 6.98, 7.71]",61,29153.85,226177.4,,,0,,,8.05,"[5.49, 7.65, 7.75, 8.05]",153,3659.74,29463.02,,,0,,,8.56,"[5.84, 8.06, 8.16, 8.56]",47,1788.03,15305.64,,,0,,
2023/8/19,2023/8/19,253,102860.61,102860.61,0,13518.97,182,19,3.31,2.51,5493,758,"扬州,扬州市,江苏省,中国",小雨,晴,31,26,3~4级,东南风,<3级,东南风,星期六,,,,0,,,7.71,[],19,1790.46,13804.05,7.71,"[5.07, 6.98, 7.71]",39,6309.77,48647.7,,,0,,,8.05,"[5.49, 7.65, 7.75, 8.05]",142,3552.41,28598.34,,,0,,,8.56,"[5.84, 8.06, 8.16, 8.56]",32,1200.92,10280.21,,,0,,
2023/8/20,2023/8/20,265,84410.98,84410.98,0,10913.73,182,21,3.29,3.38,5526,621,"扬州,扬州市,江苏省,中国",阴,多云,35,27,3~4级,东南风,<3级,东南风,星期日,,,,0,,,7.71,[],21,1231.63,9495.48,7.71,"[5.07, 6.98, 7.71]",29,3953.39,30480.26,,,0,,,8.05,"[5.49, 7.65, 7.75, 8.05]",150,3582.21,28838.36,,,0,,,8.56,"[5.84, 8.06, 8.16, 8.56]",46,1702.85,14576.59,,,0,,
2023/8/21,2023/8/21,322,134233.34,134233.34,0,17406.19,186,29,3.21,3.28,5788,886,"扬州,扬州市,江苏省,中国",中雨,中雨,33,26,3~4级,西风,<3级,西南风,星期一,,,,0,,,7.71,[],27,2443.9,18841.96,7.71,"[5.07, 6.98, 7.71]",46,8320.61,64151.25,,,0,,,8.05,"[5.49, 7.65, 7.75, 8.05]",183,4428.24,35649.35,,,0,,,8.56,"[5.84, 8.06, 8.16, 8.56]",41,1677.28,14357.74,,,0,,
2023/8/22,2023/8/22,321,301749.91,301749.91,0,39392.08,185,22,3.36,2.49,5501,882,"扬州,扬州市,江苏省,中国",中雨,多云,28,24,<3级,北风,<3级,北风,星期二,,,,0,,,7.71,[],41,5914.04,45596.6,7.71,"[5.07, 6.98, 7.71]",51,27160.89,209409.88,,,0,,,8.05,"[5.49, 7.65, 7.75, 8.05]",142,3684.95,29665.22,,,0,,,8.56,"[5.84, 8.06, 8.16, 8.56]",51,1761.06,15074.79,,,0,,
2023/8/23,2023/8/23,335,155368.01,155368.01,0,20365.9,210,23,3.65,2.42,5757,951,"扬州,扬州市,江苏省,中国",阴,晴,32,22,<3级,东北风,<3级,东风,星期三,,,,0,,,7.71,[],39,3968.87,30599.29,7.71,"[5.07, 6.98, 7.41, 7.71]",52,9989.24,77016.44,,,0,,,8.05,"[5.49, 7.75, 8.05]",170,4063.14,32709.85,,,0,,,8.56,"[5.84, 8.06, 8.56]",43,1541.47,13195.29,,,0,,
2023/8/24,2023/8/24,262,115129.87,115129.87,0,15218.24,169,29,3.02,3.2,5591,905,"扬州,扬州市,江苏省,中国",晴,多云,32,22,<3级,北风,<3级,西北风,星期四,,,,0,,,7.75,[],32,4511.2,34961.33,7.75,"[5.07, 6.98, 7.45, 7.75]",41,4997.14,38727.4,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",116,3294.75,26655.45,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",39,1465.28,12601.15,,,0,,
2023/8/25,2023/8/25,261,102580.65,102580.65,0,13497.74,154,27,2.68,3.13,5738,865,"扬州,扬州市,江苏省,中国",阴,阴,33,26,<3级,东风,<3级,东风,星期五,,,,0,,,7.75,[],28,2686.19,20817.77,7.75,"[5.07, 6.98, 7.45, 7.75]",40,5547.34,42991.24,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",122,2951.6,23879.03,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",40,1519.69,13069.08,,,0,,
2023/8/26,2023/8/26,264,254091.34,254091.34,0,32794.37,147,21,2.64,2.77,5562,757,"扬州,扬州市,江苏省,中国",阴,小雨,32,25,<3级,东南风,<3级,东风,星期六,,,,0,,,7.75,[],19,1964.69,15226.18,7.75,"[5.07, 6.98, 7.45, 7.75]",48,25403.83,196879.08,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",136,3323.38,26886.93,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",40,1629.16,14010.66,,,0,,
2023/8/27,2023/8/27,272,112060.89,112060.89,0,14580.75,170,15,3.15,2.32,5390,647,"扬州,扬州市,江苏省,中国",小雨,大雨,30,25,3~4级,东南风,<3级,西风,星期日,,,,0,,,7.75,[],27,2056.55,15938.01,7.75,"[5.07, 6.98, 7.45, 7.75]",38,6863.25,53189.58,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",145,3511.98,28413.12,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",43,1520.27,13074.28,,,0,,
2023/8/28,2023/8/28,237,98117.62,98117.62,0,12710.57,149,19,2.95,2.61,5059,728,"扬州,扬州市,江苏省,中国",小雨,阴,25,22,<3级,西风,<3级,北风,星期一,,,,0,,,7.75,[],23,2947.13,22840.1,7.75,"[5.07, 6.98, 7.45, 7.75]",25,3994.4,30956.27,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",120,3239.72,26210.37,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",52,1951.39,16781.73,,,0,,
2023/8/29,2023/8/29,279,111981.82,111981.82,0,14654.15,147,25,2.77,2.77,5315,903,"扬州,扬州市,江苏省,中国",阴,阴,28,23,3~4级,北风,<3级,北风,星期二,,,,0,,,7.75,[],34,3231,25039.73,7.75,"[5.07, 6.98, 7.45, 7.75]",42,6328.44,49045.06,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",131,2944.49,23821.64,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",41,1449.24,12463.34,,,0,,
2023/8/30,2023/8/30,244,90883.57,90883.57,0,11802.22,146,22,2.99,2.82,4875,782,"扬州,扬州市,江苏省,中国",阴,阴,27,21,<3级,东北风,<3级,北风,星期三,,,,0,,,7.75,[],23,2401.87,18614.08,7.75,"[5.07, 6.98, 7.45, 7.75]",33,4136.81,32059.89,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",121,3072.29,24855.79,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",48,1637.22,14079.66,,,0,,
2023/8/31,2023/8/31,291,103792.68,103792.68,0,13521.1,173,27,3.09,3.01,5601,897,,,,0,0,,,,,,,,,0,,,7.75,[],24,2079.81,16118.02,7.75,"[5.07, 6.98, 7.45, 7.75]",39,4997.14,38727.14,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",142,3590.02,29061.14,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",55,2114.64,18185.75,,,0,,
2023/9/1,2023/9/1,283,114176.01,114176.01,0,14991.25,178,35,3.08,3.9,5771,897,"扬州,扬州市,江苏省,中国",阴,多云,30,19,3~4级,东北风,<3级,东北风,星期五,,,,0,,,7.75,[],29,3255.65,25230.94,7.75,"[5.07, 6.98, 7.45, 7.75]",33,5312.04,41168.06,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",152,3936.64,31848.73,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",40,1620.41,13935.48,,,0,,
2023/9/2,2023/9/2,271,101006.61,101006.61,0,13114.66,138,15,2.47,1.79,5591,836,"扬州,扬州市,江苏省,中国",多云,阴,31,21,<3级,东北风,<3级,东北风,星期六,,,,0,,,7.75,[],20,1589.31,12317.02,7.75,"[5.07, 6.98, 7.45, 7.75]",37,5576.2,43215.13,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",136,3379.25,27338.73,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",54,1940.54,16688.33,,,0,,
2023/9/3,2023/9/3,270,103664.24,103664.24,0,13420.05,187,21,3.23,2.82,5796,747,"扬州,扬州市,江苏省,中国",阴,多云,29,23,<3级,东北风,<3级,东北风,星期日,,,,0,,,7.75,[],31,3909.43,30297.77,7.75,"[5.07, 6.98, 7.45, 7.75]",39,4109.2,31845.66,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",136,3240.01,26569.97,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",40,1584.09,13623.13,,,0,,
2023/9/4,2023/9/4,269,117033.63,117033.63,0,15290.29,124,24,2.26,2.61,5481,921,"扬州,扬州市,江苏省,中国",小雨,多云,30,25,<3级,东北风,<3级,东北风,星期一,,,,0,,,7.75,[],42,3435.77,26626.74,7.75,"[5.07, 6.98, 7.45, 7.75]",47,6921.91,53644.33,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",122,2961.66,23960.47,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",31,1312.57,11288,,,0,,
2023/9/5,2023/9/5,283,107473.96,107473.96,0,14019.47,171,28,3.17,2.94,5392,953,"扬州,扬州市,江苏省,中国",阴,多云,31,24,<3级,东北风,<3级,东北风,星期二,,,,0,,,7.75,[],28,2263.23,17539.67,7.75,"[5.07, 6.98, 7.45, 7.75]",41,6096.59,47248.05,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",138,3111.15,25170.37,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",48,1849.93,15909.33,,,0,,
2023/9/6,2023/9/6,305,135823.69,135835.69,24,17653.93,152,26,2.74,2.66,5537,979,"扬州,扬州市,江苏省,中国",阴,晴,31,23,<3级,东北风,<3级,东北风,星期三,,,,0,,,7.75,[],39,3444.49,26694.28,7.75,"[5.07, 6.98, 7.45, 7.75]",56,8701.84,67438.36,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",145,3195.56,25853.05,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",42,1671.81,14365.59,,,0,,
2023/9/7,2023/9/7,269,114541.25,114541.25,0,14939.72,149,27,2.7,2.67,5528,1009,"扬州,扬州市,江苏省,中国",晴,晴,32,21,<3级,东北风,<3级,东风,星期四,,,,0,,,7.75,[],21,2091.77,16210.84,7.75,"[5.07, 6.98, 7.45, 7.75]",46,7371.96,57132.23,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",128,3145.01,25444.22,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",41,1649.65,14187.03,,,0,,
2023/9/8,2023/9/8,271,153885.56,153885.56,0,20019.95,148,21,2.55,2.15,5805,975,"扬州,扬州市,江苏省,中国",多云,多云,31,23,<3级,东北风,<3级,东风,星期五,,,,0,,,7.75,[],28,3990.98,30929.95,7.75,"[5.07, 6.98, 7.45, 7.75]",65,10808.66,83766.3,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",115,3035.11,24554.8,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",39,1525.19,13116.61,,,0,,
2023/9/9,2023/9/9,302,122366.53,122366.53,0,16060.62,172,30,2.92,3.29,5900,911,"扬州,扬州市,江苏省,中国",多云,晴,38,22,<3级,东南风,<3级,东南风,星期六,,,,0,,,7.75,[],31,3868.06,29977,7.75,"[5.07, 6.98, 7.45, 7.75]",44,5790.89,44879.14,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",151,3873.67,31339.39,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",43,1643.95,14137.88,,,0,,
2023/9/10,2023/9/10,245,104179.32,104179.32,0,13514,172,19,2.94,2.44,5850,780,"扬州,扬州市,江苏省,中国",晴,阴,32,24,<3级,南风,<3级,东南风,星期日,,,,0,,,7.75,[],16,2456.71,19039.15,7.75,"[5.07, 6.98, 7.45, 7.75]",40,6346.54,49184.95,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",131,2911.23,23552.71,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",36,1311.7,11280.67,,,0,,
2023/9/11,2023/9/11,285,122427.14,122427.14,0,15960.82,150,22,2.53,2.38,5923,924,"扬州,扬州市,江苏省,中国",阴,小雨,32,24,<3级,东北风,<3级,东北风,星期一,,,,0,,,7.75,[],36,2720.75,20792.12,7.75,"[5.07, 6.98, 7.45, 7.75]",52,7553.39,58538.57,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",123,3284.92,26575.51,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",45,1745.57,15011.85,,,0,,
2023/9/12,2023/9/12,252,136409.31,136409.31,0,18090.1,161,27,2.57,2.4,6274,1127,"扬州,扬州市,江苏省,中国",小雨,暴雨,29,23,<3级,东北风,<3级,东北风,星期二,,,,0,,,7.45,[],71,8836.45,65830.45,7.75,"[5.07, 6.98, 7.45, 7.75]",13,4253.13,32961.73,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",109,2934.3,23739.18,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",34,1448.56,12457.48,,,0,,
2023/9/13,2023/9/13,283,130615.81,130615.81,0,17259.92,176,34,3.31,3.9,5315,872,"扬州,扬州市,江苏省,中国",中雨,小雨,22,21,<3级,东北风,<3级,北风,星期三,,,,0,,,7.45,[],71,7270.46,54163.77,7.75,"[5.07, 6.98, 7.45, 7.75]",16,4464.7,34601.14,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",127,3416.08,27636.82,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",39,1486.42,12783.02,,,0,,
