date,date_day,order_cnt,amount,pay_amount,discountAmount,refuelLiters,进站加油车量（汽油）,进站加油车量（柴油）,进站率（汽油）,进站率（柴油）,站前车流量（汽油）,站前车流量（柴油）,path,text_day,text_night,high,low,wc_day,wd_day,wc_night,wd_night,week,holidays,60000361_price,60000361_price_other,60000361_order_cnt,60000361_refuelLiters,60000361_amount,60033428_price,60033428_price_other,60033428_order_cnt,60033428_refuelLiters,60033428_amount,60000359_price,60000359_price_other,60000359_order_cnt,359占比,60000359_refuelLiters,60000359_amount,60000304_price,60000304_price_other,60000304_order_cnt,304占比,60000304_refuelLiters,60000304_amount,60000305_price,60000305_price_other,60000305_order_cnt,305占比,60000305_refuelLiters,60000305_amount,60000312_price,60000312_price_other,60000312_order_cnt,60000312_refuelLiters,60000312_amount,60000313_price,60000313_price_other,60000313_order_cnt,313占比,60000313_refuelLiters,60000313_amount,60000317_price,60000317_price_other,60000317_order_cnt,60000317_refuelLiters,60000317_amount
2023/10/16,2023/10/16,463,142834.19,142834.19,0,17678.11,308,14,7.96,10,3870,141,"扬州,扬州市,江苏省,中国",晴,晴,27,13,<3级,东风,<3级,东南风,星期一,,,,0,,,,,0,,,8,"[5.07, 7.85, 8.00]",51,11.02%,4025.82,32206.28,,,0,0.00%,,,7.93,"[5.49, 8.03, 8.33]",296,63.93%,9158.81,72617.54,,,0,,,8.46,"[5.84, 8.70, 8.86]",116,25.05%,4493.48,38010.37,,,0,,
2023/10/17,2023/10/17,355,365909.12,365909.12,0,45583.69,244,9,6.37,5.73,3831,156,"扬州,扬州市,江苏省,中国",多云,晴,27,15,<3级,南风,<3级,东南风,星期二,,,,0,,,,,0,,,8,"[5.07, 7.85, 8.00]",77,21.69%,36817.92,294543.08,,,0,0.00%,,,7.93,"[5.49, 8.03, 8.33]",191,53.80%,5245.4,41587.59,,,0,,,8.46,"[5.84, 8.70, 8.86]",87,24.51%,3520.37,29778.45,,,0,,
2023/10/18,2023/10/18,437,327327.25,327327.25,0,40710.57,227,12,6.07,8.05,3742,149,"扬州,扬州市,江苏省,中国",晴,晴,27,15,<3级,南风,<3级,南风,星期三,,,,0,,,,,0,,,8,"[5.07, 7.85, 8.00]",72,16.48%,29081.49,232651.79,,,0,0.00%,,,7.93,"[5.49, 8.03, 8.33]",248,56.75%,6961.98,55197.17,,,0,,,8.46,"[5.84, 8.70, 8.86]",117,26.77%,4667.1,39478.29,,,0,,
2023/10/19,2023/10/19,297,95743.8,95743.8,0,11721.77,214,11,5.7,7.19,3752,152,"扬州,扬州市,江苏省,中国",小雨,小雨,26,13,3~4级,北风,<3级,北风,星期四,,,,0,,,,,0,,,8,"[5.07, 7.85, 8.00]",38,12.79%,3677.86,29422.74,,,0,0.00%,,,8.33,"[5.49, 8.03, 8.33]",180,60.61%,5167.36,41664.69,,,0,,,8.86,"[5.84, 8.70, 8.86]",79,26.60%,2876.55,24656.37,,,0,,
2023/10/20,2023/10/20,438,420455.51,420455.51,0,52359.79,282,10,6.64,7.63,4246,131,"扬州,扬州市,江苏省,中国",晴,晴,21,9,3~4级,北风,<3级,西北风,星期五,,,,0,,,,,0,,,8,"[5.07, 7.85, 8.00]",75,17.12%,40559.76,324477.86,,,0,0.00%,,,7.93,"[5.49, 8.03, 8.33]",249,56.85%,7236.77,57376.78,,,0,,,8.46,"[5.84, 8.70, 8.86]",114,26.03%,4563.26,38600.87,,,0,,
2023/10/21,2023/10/21,368,289185.62,289185.62,0,35976.38,238,13,6.11,8.33,3897,156,"扬州,扬州市,江苏省,中国",晴,多云,21,10,<3级,东北风,<3级,东南风,星期六,,,,0,,,,,0,,,8,"[5.07, 7.85, 8.00]",74,20.11%,27253.68,218029.09,,,0,0.00%,,,7.93,"[5.49, 8.03, 8.33]",192,52.17%,4951.35,39255.34,,,0,,,8.46,"[5.84, 8.70, 8.86]",102,27.72%,3771.35,31901.19,,,0,,
2023/10/22,2023/10/22,380,105536.74,105536.74,0,13005.23,270,11,6.2,9.48,4358,116,"扬州,扬州市,江苏省,中国",晴,晴,23,10,<3级,南风,<3级,西南风,星期日,,,,0,,,,,0,,,8,"[5.07, 7.85, 8.00]",40,10.53%,2515.01,20119.99,,,0,0.00%,,,7.93,"[5.49, 8.03, 8.33]",232,61.05%,6253.68,49580.41,,,0,,,8.46,"[5.84, 8.70, 8.86]",108,28.42%,4236.54,35836.34,,,0,,
2023/10/23,2023/10/23,370,121289.74,121289.74,0,14993.29,224,16,5.67,11.11,3953,145,"扬州,扬州市,江苏省,中国",晴,晴,25,10,<3级,西风,<3级,南风,星期一,,,,0,,,,,0,,,8,"[5.07, 7.85, 8.00]",63,17.03%,5090.95,40727.38,,,0,0.00%,,,7.93,"[5.49, 8.03, 8.33]",212,57.30%,6034.29,47842.68,,,0,,,8.46,"[5.84, 8.70, 8.86]",95,25.68%,3868.05,32719.68,,,0,,
2023/10/24,2023/10/24,343,198792.96,198792.96,0,24717.7,218,9,5.83,6.52,3742,139,"扬州,扬州市,江苏省,中国",晴,多云,27,16,<3级,西风,<3级,南风,星期二,,,,0,,,,,0,,,8,"[5.07, 7.85, 8.00]",56,16.33%,15838.92,126711.1,,,0,0.00%,,,7.93,"[5.49, 8.03, 8.33]",200,58.31%,5698.41,45179.4,,,0,,,8.46,"[5.84, 8.70, 8.86]",87,25.36%,3180.37,26902.46,,,0,,
2023/10/25,2023/10/25,403,121133.99,121133.99,0,15115.76,279,13,7.33,8.61,3804,151,"扬州,扬州市,江苏省,中国",阴,晴,26,13,<3级,西南风,<3级,西南风,星期三,,,,0,,,,,0,,,7.94,"[5.07, 7.79, 7.94]",57,14.14%,4168.41,33096.05,,,0,0.00%,,,7.87,"[5.49, 7.97, 8.27]",253,62.78%,7378.78,58063.92,,,0,,,8.4,"[5.84, 8.64, 8.80]",93,23.08%,3568.57,29974.02,,,0,,
2023/10/26,2023/10/26,362,102861.72,102861.72,0,12819.61,264,15,6.75,10.2,3914,147,"扬州,扬州市,江苏省,中国",晴,阴,28,15,<3级,南风,<3级,东风,星期四,,,,0,,,,,0,,,7.94,"[5.07, 7.79, 7.94]",51,14.09%,3445.45,27355.65,,,0,0.00%,,,7.87,"[5.49, 7.97, 8.27]",223,61.60%,6089.75,47919.24,,,0,,,8.4,"[5.84, 8.64, 8.80]",88,24.31%,3284.41,27586.83,,,0,,
2023/10/27,2023/10/27,419,123340.35,123340.35,0,15351.11,295,7,6.86,5.56,4300,125,"扬州,扬州市,江苏省,中国",阴,阴,25,12,<3级,东南风,<3级,东南风,星期五,,,,0,,,,,0,,,7.94,"[5.07, 7.79, 7.94]",50,11.93%,3846.08,30536.77,,,0,0.00%,,,7.87,"[5.49, 7.97, 8.27]",252,60.14%,7226.37,56864.76,,,0,,,8.4,"[5.84, 8.64, 8.80]",117,27.92%,4278.66,35938.82,,,0,,
2023/10/28,2023/10/28,395,117832.51,117832.51,0,14645.69,283,18,6.65,10.17,4256,178,"扬州,扬州市,江苏省,中国",多云,多云,25,13,<3级,南风,<3级,东南风,星期六,,,,0,,,,,0,,,7.94,"[5.07, 7.79, 7.94]",51,12.91%,3822,30345.63,,,0,0.00%,,,7.87,"[5.49, 7.97, 8.27]",238,60.25%,6459.16,50826.55,,,0,,,8.4,"[5.84, 8.64, 8.80]",106,26.84%,4364.53,36660.33,,,0,,
2023/10/29,2023/10/29,361,100005.15,100005.15,0,12404.56,322,11,6.95,8.94,4636,124,"扬州,扬州市,江苏省,中国",晴,晴,25,14,3~4级,南风,<3级,东南风,星期日,,,,0,,,,,0,,,7.94,"[5.07, 7.79, 7.94]",36,9.97%,2189.07,17380.47,,,0,0.00%,,,7.87,"[5.49, 7.97, 8.27]",220,60.94%,5994.9,47173.5,,,0,,,8.4,"[5.84, 8.64, 8.80]",105,29.09%,4220.59,35451.18,,,0,,
2023/10/30,2023/10/30,434,273571.07,273571.07,0,34287.12,284,11,6.89,7.19,4119,152,"扬州,扬州市,江苏省,中国",晴,晴,26,14,<3级,南风,<3级,南风,星期一,,,,0,,,,,0,,,7.94,"[5.07, 7.79, 7.94]",72,16.59%,22676.45,180049.8,,,0,0.00%,,,7.87,"[5.49, 7.97, 8.27]",259,59.68%,7546.46,59383.84,,,0,,,8.4,"[5.84, 8.64, 8.80]",103,23.73%,4064.21,34137.43,,,0,,
2023/10/31,2023/10/31,390,312835.51,312835.51,0,39229.39,273,14,6.75,10.45,4045,133,"扬州,扬州市,江苏省,中国",晴,多云,28,15,<3级,南风,<3级,南风,星期二,,,,0,,,,,0,,,7.94,"[5.07, 7.79, 7.94]",64,16.41%,28384,225367.82,,,0,0.00%,,,7.87,"[5.49, 7.97, 8.27]",229,58.72%,6843.04,53849.51,,,0,,,8.4,"[5.84, 8.64, 8.80]",97,24.87%,4002.35,33618.18,,,0,,
2023/11/1,2023/11/1,420,127403.58,127403.58,0,15332.5,303,18,7,11.39,4325,158,"扬州,扬州市,江苏省,中国",晴,晴,30,14,3~4级,西南风,<3级,东南风,星期三,,,,0,,,,,0,,,7.94,"[5.07, 7.79, 7.94]",65,15.48%,4624.94,36720.67,,,0,0.00%,,,8.27,"[5.49, 7.97, 8.27]",248,59.05%,6662.47,55089.9,,,0,,,8.8,"[5.84, 8.64, 8.80]",107,25.48%,4045.09,35593.01,,,0,,
2023/11/2,2023/11/2,361,114962.38,114962.38,0,13834.22,240,11,5.86,8.33,4097,131,"扬州,扬州市,江苏省,中国",晴,多云,28,17,3~4级,西南风,<3级,南风,星期四,,,,0,,,,,0,,,7.94,"[5.07, 7.79, 7.94]",58,16.07%,4062.11,32252,,,0,0.00%,,,8.27,"[5.49, 7.97, 8.27]",213,59.00%,6177.59,51081.57,,,0,,,8.8,"[5.84, 8.64, 8.80]",90,24.93%,3594.52,31628.81,,,0,,
2023/11/3,2023/11/3,388,307180.7,307180.7,0,38078.2,324,13,7.32,8.97,4424,145,"扬州,扬州市,江苏省,中国",多云,阴,28,19,<3级,东北风,<3级,东风,星期五,,,,0,,,,,0,,,7.94,"[5.07, 7.79, 7.94]",58,14.95%,28384.03,225368.16,,,0,0.00%,,,8.27,"[5.49, 7.97, 8.27]",248,63.92%,6573.74,54356.08,,,0,,,8.8,"[5.84, 8.64, 8.80]",82,21.13%,3120.43,27456.46,,,0,,
2023/11/4,2023/11/4,351,348556.49,348556.49,0,43339.36,231,14,5.63,10.07,4105,139,"扬州,扬州市,江苏省,中国",小雨,阴,26,18,<3级,东风,<3级,东南风,星期六,,,,0,,,,,0,,,7.94,"[5.07, 7.79, 7.94]",73,20.80%,35121.35,278862.13,,,0,0.00%,,,8.27,"[5.49, 7.97, 8.27]",188,53.56%,4934.63,40803.2,,,0,,,8.8,"[5.84, 8.64, 8.80]",90,25.64%,3283.38,28891.16,,,0,,
2023/11/5,2023/11/5,323,90371.25,90371.25,0,10795.55,276,9,6.49,8.11,4254,112,"扬州,扬州市,江苏省,中国",大雨,晴,23,13,3~4级,西风,<3级,西风,星期日,,,,0,,,,,0,,,7.94,"[5.07, 7.79, 7.94]",28,8.67%,1941.32,15413.53,,,0,0.00%,,,8.27,"[5.49, 7.97, 8.27]",206,63.78%,5564.66,46012.14,,,0,,,8.8,"[5.84, 8.64, 8.80]",89,27.55%,3289.57,28945.58,,,0,,
2023/11/6,2023/11/6,369,275817.35,275817.35,0,34064.67,276,12,6.69,8,4124,151,"扬州,扬州市,江苏省,中国",晴,晴,17,5,3~4级,西风,<3级,北风,星期一,,,,0,,,,,0,,,7.94,"[5.07, 7.79, 7.94]",58,15.72%,24165.18,191870.36,,,0,0.00%,,,8.27,"[5.49, 7.97, 8.27]",212,57.45%,5960.26,49284.59,,,0,,,8.8,"[5.84, 8.64, 8.80]",99,26.83%,3939.23,34662.4,,,0,,
2023/11/7,2023/11/7,350,107315.09,107315.09,0,12891.7,265,12,6.41,8,4138,151,"扬州,扬州市,江苏省,中国",晴,阴,19,10,<3级,南风,<3级,东南风,星期二,,,,0,,,,,0,,,7.94,"[5.07, 7.79, 7.94]",50,14.29%,3721.32,29545.89,,,0,0.00%,,,8.27,"[5.49, 7.97, 8.27]",207,59.14%,5510.19,45562.13,,,0,,,8.8,"[5.84, 8.64, 8.80]",93,26.57%,3660.19,32207.07,,,0,,
2023/11/8,2023/11/8,350,423452.94,423452.94,0,53498.61,254,16,6.55,11.76,3877,135,"扬州,扬州市,江苏省,中国",多云,多云,23,13,<3级,南风,<3级,南风,星期三,,,,0,,,,,0,,,7.83,"[5.07, 7.68, 7.83]",72,20.57%,44729.68,350231.96,,,0,0.00%,,,8.16,"[5.49, 7.86, 8.16]",198,56.57%,5550.99,45292.2,,,0,,,8.68,"[5.84, 8.52, 8.68]",80,22.86%,3217.94,27928.78,,,0,,
2023/11/9,2023/11/9,349,139138.17,139138.17,0,17191.27,242,13,6.7,9.35,3611,139,"扬州,扬州市,江苏省,中国",小雨,小雨,20,10,<3级,东北风,<3级,北风,星期四,,,,0,,,,,0,,,7.83,"[5.07, 7.68, 7.83]",63,18.05%,8411.03,65857.02,,,0,0.00%,,,8.16,"[5.49, 7.86, 8.16]",199,57.02%,5621.61,45868.28,,,0,,,8.68,"[5.84, 8.52, 8.68]",87,24.93%,3158.63,27412.87,,,0,,
2023/11/10,2023/11/10,324,94424.36,94424.36,0,11464.23,213,11,5.77,8.53,3690,129,"扬州,扬州市,江苏省,中国",小雨,多云,13,8,3~4级,东风,<3级,东北风,星期五,,,,0,,,,,0,,,7.83,"[5.07, 7.68, 7.83]",34,10.49%,2471.32,19349.68,,,0,0.00%,,,8.16,"[5.49, 7.86, 8.16]",200,61.73%,5652.06,46116.89,,,0,,,8.68,"[5.84, 8.52, 8.68]",89,27.47%,3335.01,28944.36,,,0,,
2023/11/11,2023/11/11,367,211416.85,211416.85,0,26363.4,253,5,7.42,4.46,3410,112,"扬州,扬州市,江苏省,中国",阴,小雨,13,6,3~4级,东北风,<3级,北风,星期六,,,,0,,,,,0,,,7.83,"[5.07, 7.68, 7.83]",59,16.08%,16907.53,132384.61,,,0,0.00%,,,8.16,"[5.49, 7.86, 8.16]",217,59.13%,5780.53,47164.76,,,0,,,8.68,"[5.84, 8.52, 8.68]",90,24.52%,3670.48,31856.31,,,0,,
2023/11/12,2023/11/12,349,100167.13,100167.13,0,12237.45,284,8,7.77,8.16,3653,98,"扬州,扬州市,江苏省,中国",多云,小雨,11,6,3~4级,北风,<3级,北风,星期日,,,,0,,,,,0,,,7.83,"[5.07, 7.68, 7.83]",34,9.74%,2881.26,22559.42,,,0,0.00%,,,8.16,"[5.49, 7.86, 8.16]",236,67.62%,6365.27,51936.35,,,0,,,8.68,"[5.84, 8.52, 8.68]",78,22.35%,2946.03,25568.12,,,0,,
2023/11/13,2023/11/13,377,297487.48,297487.48,0,37295.18,263,12,7.83,9.23,3356,129,"扬州,扬州市,江苏省,中国",多云,晴,10,1,<3级,东北风,<3级,东北风,星期一,,,,0,,,,,0,,,7.83,"[5.07, 7.68, 7.83]",62,16.45%,27101.33,212201.74,,,0,0.00%,,,8.16,"[5.49, 7.86, 8.16]",206,54.64%,6002.2,48974.01,,,0,,,8.68,"[5.84, 8.52, 8.68]",108,28.65%,4181.02,36287.29,,,0,,
2023/11/14,2023/11/14,333,240681.82,240681.82,0,30230.77,258,16,7.79,11.11,3314,145,"扬州,扬州市,江苏省,中国",晴,晴,12,1,<3级,西北风,<3级,东北风,星期二,,,,0,,,,,0,,,7.83,"[5.07, 7.68, 7.83]",66,19.82%,21904,171506.75,,,0,0.00%,,,8.16,"[5.49, 7.86, 8.16]",185,55.56%,5268.3,42985.83,,,0,,,8.68,"[5.84, 8.52, 8.68]",79,23.72%,3002.83,26061.28,,,0,,
2023/11/15,2023/11/15,337,292831.07,292831.07,0,36915.76,251,14,7.95,10.77,3156,129,"扬州,扬州市,江苏省,中国",阴,小雨,14,7,<3级,南风,<3级,西南风,星期三,,,,0,,,,,0,,,7.83,"[5.07, 7.68, 7.83]",59,17.51%,28276.08,221400.62,,,0,0.00%,,,8.16,"[5.49, 7.86, 8.16]",198,58.75%,5807.65,47386.83,,,0,,,8.68,"[5.84, 8.52, 8.68]",76,22.55%,2748.19,23850.81,,,0,,
2023/11/16,2023/11/16,325,186761.05,186761.05,0,23413.37,231,14,7.31,10.53,3159,133,"扬州,扬州市,江苏省,中国",晴,晴,13,2,3~4级,西北风,<3级,西风,星期四,,,,0,,,,,0,,,7.83,"[5.07, 7.68, 7.83]",61,18.77%,15475.26,121169.94,,,0,0.00%,,,8.16,"[5.49, 7.86, 8.16]",191,58.77%,5314.98,43366.73,,,0,,,8.68,"[5.84, 8.52, 8.68]",67,20.62%,2538.32,22029.34,,,0,,
2023/11/17,2023/11/17,323,179513.18,179513.18,0,22410.32,230,9,7,7.76,3287,116,"扬州,扬州市,江苏省,中国",晴,晴,14,1,3~4级,北风,<3级,西北风,星期五,,,,0,,,,,0,,,7.83,"[5.07, 7.68, 7.83]",59,18.27%,14454.02,113173.64,,,0,0.00%,,,8.16,"[5.49, 7.86, 8.16]",186,57.59%,5110.71,41699.82,,,0,,,8.68,"[5.84, 8.52, 8.68]",77,23.84%,2836.7,24619.28,,,0,,
2023/11/18,2023/11/18,313,90297.14,90297.14,0,11058.2,253,7,7.87,7.78,3215,91,"扬州,扬州市,江苏省,中国",多云,晴,14,3,<3级,北风,<3级,南风,星期六,,,,0,,,,,0,,,7.83,"[5.07, 7.68, 7.83]",46,14.70%,3066.08,24006.54,,,0,0.00%,,,8.16,"[5.49, 7.86, 8.16]",188,60.06%,4964.91,40510.22,,,0,,,8.68,"[5.84, 8.52, 8.68]",76,24.28%,2950.03,25602.88,,,0,,
2023/11/19,2023/11/19,309,79889.92,79889.92,0,9752.07,242,4,7.57,4.82,3196,83,"扬州,扬州市,江苏省,中国",晴,晴,20,4,<3级,西风,<3级,东北风,星期日,,,,0,,,,,0,,,7.83,"[5.07, 7.68, 7.83]",37,11.97%,1834.09,14359.98,,,0,0.00%,,,8.16,"[5.49, 7.86, 8.16]",207,66.99%,5779.16,47153.87,,,0,,,8.68,"[5.84, 8.52, 8.68]",62,20.06%,2109.62,18308.92,,,0,,
2023/11/20,2023/11/20,310,221232.56,221232.56,0,27763.02,223,8,7.27,6.56,3067,122,"扬州,扬州市,江苏省,中国",多云,晴,21,6,<3级,东南风,<3级,东南风,星期一,,,,0,,,,,0,,,7.83,"[5.07, 7.68, 7.83]",55,17.74%,20128.44,157604.46,,,0,0.00%,,,8.16,"[5.49, 7.86, 8.16]",184,59.35%,4865.08,39695.63,,,0,,,8.68,"[5.84, 8.52, 8.68]",70,22.58%,2753.22,23895.03,,,0,,
2023/11/21,2023/11/21,279,81076.32,81076.32,0,9990.03,225,12,7.66,8.45,2937,143,"扬州,扬州市,江苏省,中国",晴,多云,22,8,<3级,南风,<3级,西南风,星期二,,,,0,,,,,0,,,7.83,"[5.07, 7.68, 7.83]",58,20.79%,3753.32,29387.03,,,0,0.00%,,,8.16,"[5.49, 7.86, 8.16]",170,60.93%,4286.44,34973.88,,,0,,,8.68,"[5.84, 8.52, 8.68]",48,17.20%,1917.14,16639.23,,,0,,
2023/11/22,2023/11/22,418,233566.23,233566.23,0,30209.28,261,8,8.48,5.84,3078,137,"扬州,扬州市,江苏省,中国",多云,晴,23,9,<3级,西风,<3级,西北风,星期三,,,,0,,,,,0,,,7.55,"[5.07, 7.40, 7.55]",86,20.57%,19567.25,147730.75,,,0,0.00%,,,7.89,"[5.49, 7.59, 7.89]",227,54.31%,6318.25,49845.97,,,0,,,8.39,"[5.84, 8.23, 8.39]",102,24.40%,4276.93,35881.77,,,0,,
2023/11/23,2023/11/23,337,213492.1,213492.1,0,27668.78,231,7,7.76,4.73,2976,149,"扬州,扬州市,江苏省,中国",晴,晴,16,0,3~4级,北风,<3级,东北风,星期四,,,,0,,,,,0,,,7.55,"[5.07, 7.40, 7.55]",48,14.24%,18421.27,139079.23,,,0,0.00%,,,7.89,"[5.49, 7.59, 7.89]",208,61.72%,6077.31,47945.15,,,0,,,8.39,"[5.84, 8.23, 8.39]",79,23.44%,3149.03,26419.04,,,0,,
2023/11/24,2023/11/24,377,106607.54,106607.54,0,13443.18,271,14,8.1,9.86,3345,143,"扬州,扬州市,江苏省,中国",晴,晴,10,5,<3级,东北风,<3级,东风,星期五,,,,0,,,,,0,,,7.55,"[5.07, 7.40, 7.55]",54,14.32%,3539.82,26724.69,,,0,0.00%,,,7.89,"[5.49, 7.59, 7.89]",224,59.42%,6212.88,49014.25,,,0,,,8.39,"[5.84, 8.23, 8.39]",97,25.73%,3675.25,30833.6,,,0,,
2023/11/25,2023/11/25,330,129403.45,129403.45,0,16554.26,268,10,8.75,8.93,3063,112,"扬州,扬州市,江苏省,中国",晴,阴,15,6,3~4级,东南风,<3级,东南风,星期六,,,,0,,,,,0,,,7.55,"[5.07, 7.40, 7.55]",47,14.24%,7603.92,57408.22,,,0,0.00%,,,7.89,"[5.49, 7.59, 7.89]",201,60.91%,5720.86,45132.97,,,0,,,8.39,"[5.84, 8.23, 8.39]",78,23.64%,3191.42,26774.74,,,0,,
2023/11/26,2023/11/26,302,87033.62,87033.62,0,11055.21,231,9,6.79,8.41,3403,106,"扬州,扬州市,江苏省,中国",小雨,晴,11,4,<3级,西风,<3级,西南风,星期日,,,,0,,,,,0,,,7.55,"[5.07, 7.40, 7.55]",37,12.25%,3002.29,22666.27,,,0,0.00%,,,7.89,"[5.49, 7.59, 7.89]",176,58.28%,4932.42,38912.55,,,0,,,8.39,"[5.84, 8.23, 8.39]",82,27.15%,3001.49,25181.11,,,0,,
2023/11/27,2023/11/27,348,103686.07,103686.07,0,13179.99,264,8,9.76,6.84,2704,118,"扬州,扬州市,江苏省,中国",晴,晴,18,4,3~4级,西风,<3级,西北风,星期一,,,,0,,,,,0,,,7.55,"[5.07, 7.40, 7.55]",50,14.37%,3954.11,29852.08,,,0,0.00%,,,7.89,"[5.49, 7.59, 7.89]",208,59.77%,6033.55,47600.24,,,0,,,8.39,"[5.84, 8.23, 8.39]",85,24.43%,3102.27,26026.64,,,0,,
2023/11/28,2023/11/28,327,99218.49,99218.49,0,12620.07,238,12,7.84,8.22,3034,147,"扬州,扬州市,江苏省,中国",多云,阴,15,9,<3级,东风,<3级,东南风,星期二,,,,0,,,,,0,,,7.55,"[5.07, 7.40, 7.55]",55,16.82%,4154.66,31366.33,,,0,0.00%,,,7.89,"[5.49, 7.59, 7.89]",194,59.33%,5504,43421.7,,,0,,,8.39,"[5.84, 8.23, 8.39]",74,22.63%,2893.37,24273.99,,,0,,
2023/11/29,2023/11/29,330,96732.36,96732.36,0,12357.52,262,16,9.02,11.03,2905,145,"扬州,扬州市,江苏省,中国",阴,阴,16,1,3~4级,东北风,<3级,北风,星期三,,,,0,,,,,0,,,7.55,"[5.07, 7.40, 7.55]",50,15.15%,4080.57,30806.84,,,0,0.00%,,,7.89,"[5.49, 7.59, 7.89]",208,63.03%,5809.99,45835.92,,,0,,,8.39,"[5.84, 8.23, 8.39]",68,20.61%,2367.32,19860.45,,,0,,
2023/11/30,2023/11/30,390,125198.39,125198.39,0,16000.61,265,12,9.41,9.02,2818,133,"扬州,扬州市,江苏省,中国",阴,晴,6,-1,3~4级,北风,<3级,西北风,星期四,,,,0,,,,,0,,,7.55,"[5.07, 7.40, 7.55]",63,16.15%,5698.61,43022.6,,,0,0.00%,,,7.89,"[5.49, 7.59, 7.89]",241,61.79%,7202.77,56824.06,,,0,,,8.39,"[5.84, 8.23, 8.39]",78,20.00%,2992.62,25106.56,,,0,,
2023/12/1,2023/12/1,382,121197.95,121197.95,0,15453.67,268,10,8.59,6.41,3121,156,"扬州,扬州市,江苏省,中国",晴,晴,9,-2,<3级,北风,<3级,南风,星期五,,,,0,,,,,0,,,7.55,"[5.07, 7.40, 7.55]",56,14.66%,5812.48,43882.8,,,0,0.00%,,,7.89,"[5.49, 7.59, 7.89]",230,60.21%,6093.38,48071.67,,,0,,,8.39,"[5.84, 8.23, 8.39]",91,23.82%,3462.27,29046.77,,,0,,
2023/12/2,2023/12/2,346,97768.29,97768.29,0,12368.98,287,9,9.66,6.67,2970,135,"扬州,扬州市,江苏省,中国",晴,多云,11,-2,<3级,西南风,<3级,东北风,星期六,,,,0,,,,,0,,,7.55,"[5.07, 7.40, 7.55]",34,9.83%,2621.29,19789.76,,,0,0.00%,,,7.89,"[5.49, 7.59, 7.89]",226,65.32%,6322.14,49876.81,,,0,,,8.39,"[5.84, 8.23, 8.39]",80,23.12%,3320.94,27861.15,,,0,,
2023/12/3,2023/12/3,320,87849.38,87849.38,0,11052.69,242,14,8.12,11.38,2980,124,"扬州,扬州市,江苏省,中国",多云,阴,13,0,<3级,东风,<3级,东南风,星期日,,,,0,,,,,0,,,7.55,"[5.07, 7.40, 7.55]",39,12.19%,2410.93,18201.33,,,0,0.00%,,,7.89,"[5.49, 7.59, 7.89]",205,64.06%,5700.04,44968.31,,,0,,,8.39,"[5.84, 8.23, 8.39]",76,23.75%,2941.72,24679.74,,,0,,
2023/12/4,2023/12/4,290,76179.29,76179.29,0,9669.72,226,5,7.86,4.07,2876,124,"扬州,扬州市,江苏省,中国",多云,多云,14,2,<3级,南风,<3级,西南风,星期一,,,,0,,,,,0,,,7.55,"[5.07, 7.40, 7.55]",42,14.48%,2376.31,17939.87,,,0,0.00%,,,7.89,"[5.49, 7.59, 7.89]",181,62.41%,4992.04,39382.11,,,0,,,8.39,"[5.84, 8.23, 8.39]",62,21.38%,2227.5,18687.43,,,0,,
2023/12/5,2023/12/5,293,87526.44,87526.44,0,11209.91,215,15,7.69,9.93,2797,151,"扬州,扬州市,江苏省,中国",多云,阴,18,7,<3级,西风,<3级,西风,星期二,,,,0,,,,,0,,,7.55,"[5.07, 7.40, 7.55]",56,19.11%,4037.05,30478.12,,,0,0.00%,,,7.89,"[5.49, 7.59, 7.89]",166,56.66%,4714.69,37195,,,0,,,8.39,"[5.84, 8.23, 8.39]",63,21.50%,2331.82,19562.75,,,0,,
2023/12/6,2023/12/6,312,92330.38,92330.38,0,11791.04,236,5,8.29,4.42,2849,114,"扬州,扬州市,江苏省,中国",晴,晴,15,3,3~4级,北风,<3级,南风,星期三,,,,0,,,,,0,,,7.5,"[5.07, 7.35, 7.50]",50,16.03%,3862.35,28966.93,,,0,0.00%,,,7.85,"[5.49, 7.55, 7.85]",181,58.01%,4999.36,39242.22,,,0,,,8.35,"[5.84, 8.19, 8.35]",77,24.68%,2873.74,23993.39,,,0,,
2023/12/7,2023/12/7,289,86745.97,86745.97,0,11133.35,192,11,7.12,8.33,2696,131,"扬州,扬州市,江苏省,中国",晴,晴,20,8,3~4级,西南风,<3级,西南风,星期四,,,,0,,,,,0,,,7.5,"[5.07, 7.35, 7.50]",53,18.34%,4158.33,31186.77,,,0,0.00%,,,7.85,"[5.49, 7.55, 7.85]",158,54.67%,4380.71,34385.98,,,0,,,8.35,"[5.84, 8.19, 8.35]",70,24.22%,2513.83,20988.15,,,0,,
2023/12/8,2023/12/8,290,111057.59,111057.59,0,14307.43,235,14,8.49,9.66,2768,145,"扬州,扬州市,江苏省,中国",多云,阴,23,9,3~4级,西风,<3级,南风,星期五,,,,0,,,,,0,,,7.5,"[5.07, 7.35, 7.50]",48,16.55%,6776.32,50821.65,,,0,0.00%,,,7.85,"[5.49, 7.55, 7.85]",170,58.62%,4781.47,37531.29,,,0,,,8.35,"[5.84, 8.19, 8.35]",66,22.76%,2707.82,22608.51,,,0,,
